UMAP1,UMAP2,word,cluster
0.04263042,2.122915,secure,6
0.07497309,1.9816921,superior,6
2.9646184,4.0956993,yesterday,7
0.33763227,7.118641,stretch,3
1.6361601,5.3801475,tongue,5
1.7981799,4.185204,delightful,7
1.7036526,4.837586,comfortable,7
1.7583754,3.3370376,excellent,7
0.5794807,2.043624,meaning,9
0.9557848,1.4800941,worthy,2
1.519182,5.4836454,occupy,7
0.8569596,3.8081462,mistake,5
0.9961262,1.5991535,period,6
-0.25258857,5.5916133,countenance,0
4.887007,3.7138798,pullet,4
-0.081440285,7.3024645,wide,3
1.2127405,3.7602115,welcome,7
0.22701988,6.218775,stir,8
0.93560964,0.7931138,divine,2
3.542377,3.056948,illustration,7
0.5624525,1.1666791,rule,6
0.84050685,1.475472,gift,6
0.7768444,4.2704024,ashamed,5
1.6755798,7.7295227,neck,1
1.0902039,3.3875577,aware,7
-0.16311622,7.530704,boat,3
0.28371057,2.7873564,intention,7
0.8485098,6.193004,stare,1
3.0616057,5.2504807,joseph,8
1.5821973,2.0060306,describe,2
-0.52023554,2.6329331,increase,0
0.4694583,4.963493,perceive,0
1.417525,4.1913514,pleased,7
2.0916967,6.3299417,passage,2
0.35781687,7.21062,narrow,3
-0.052545473,3.0725822,persuade,7
1.6124738,7.5814033,tie,1
1.008546,2.4436195,daily,9
-0.26494962,3.2787948,deserve,5
2.2530808,7.2391806,box,1
3.021788,2.8289022,seven,2
2.519888,4.820658,ball,7
-0.27668783,5.5026994,burst,0
0.25882515,2.1302447,term,6
2.2099898,1.0851994,prayer,0
1.5090346,4.0832367,remove,7
-0.54827553,6.823762,rain,3
0.18903339,5.8303537,song,3
3.0607603,3.4002056,travel,7
1.4782819,2.175678,measure,2
2.386287,3.5719995,guest,7
0.32202885,1.7147384,dignity,6
-1.0103477,2.0699012,grace,6
-0.53918207,3.4802213,seldom,6
1.8788182,7.7458787,pair,1
0.8193219,4.2211394,proceed,7
-1.2103008,4.456306,bitter,0
0.13592641,2.6477113,depend,6
-0.60409725,4.8936443,deeply,0
-0.21297257,3.0627272,patient,5
2.901928,7.184192,bread,8
4.3579097,3.859624,wickham,4
-0.8322337,1.6791114,ignorance,6
-0.48297492,2.2759051,friendship,6
0.2306401,3.215251,occur,7
0.78882176,3.3119025,particularly,7
1.0969561,1.0247874,social,6
1.2831833,4.9752088,dreadful,5
2.811294,6.896817,hannah,8
2.617937,1.595571,war,2
-0.79223084,3.133273,painful,0
3.1352692,2.239649,liberty,2
-0.1642244,2.0316708,peculiar,6
-0.6622715,2.4284482,gain,6
0.43384773,5.8126373,length,0
-0.2151696,3.0000079,dislike,6
0.19528566,3.0812933,convince,7
-0.021351738,7.323047,beneath,3
1.0097977,4.7199173,terence,5
-1.2842311,3.6119437,reflection,0
-1.0085807,4.4159045,check,0
0.18850599,3.5390208,simply,6
-0.7409027,4.173315,single,9
2.6217144,1.0411683,behold,3
0.17768444,3.372895,insist,5
0.8192616,6.432167,slip,1
1.9906042,2.4344256,office,2
1.67628,2.014789,example,6
2.8128407,5.319514,anybody,5
-1.0533961,4.851476,rouse,0
0.2412696,7.656452,colour,1
1.2279841,1.7055203,fully,6
1.6131568,7.081435,stick,1
0.37180066,3.0573323,ease,9
-1.0681909,3.4734874,anxiety,0
0.31893125,4.4494677,evidently,9
0.89149845,2.8575344,style,6
2.4103072,6.546383,maid,8
-0.7519162,3.0502555,contrary,6
2.1519167,5.213715,fun,5
0.9972922,6.6281133,opposite,3
1.9118668,4.366123,accompany,7
0.6557973,3.3315058,altogether,7
1.1588384,6.5544796,push,1
0.6211485,3.267781,consent,7
2.5350564,0.84041137,moses,2
0.34603682,3.591519,avoid,7
0.39338216,4.1441555,surprised,7
1.1185528,6.0119805,circle,3
-0.10480313,4.5861845,cheerful,7
-0.7470568,2.9871728,suspect,6
-0.80991495,3.6616018,energy,0
0.60252446,5.9690356,seize,0
-0.094207965,6.397785,cool,3
1.6736492,4.6332736,nonsense,5
2.2272298,6.2583394,upstairs,7
1.7215587,7.354719,pull,1
0.28549153,2.1053576,argument,6
-0.36946175,1.8699214,domestic,6
1.4543486,0.92622614,authority,6
-0.7579751,2.543315,neglect,5
1.8739136,4.36571,quarrel,5
0.42656466,3.286859,usually,9
1.7669555,2.4710147,interested,5
-0.019353038,6.9260607,wander,3
-1.2901766,3.8334537,misery,0
-0.26238787,5.9466157,asleep,3
0.8897386,7.0923595,roll,1
-0.9107855,4.936791,recover,0
-0.1820206,2.636744,motive,6
1.9004533,6.7374005,lock,1
-0.0791318,3.0862002,admiration,6
1.8079793,7.4422565,leg,1
0.09696109,7.268545,path,3
0.46850905,7.7681108,rose,1
-0.825981,1.8609921,animal,6
2.8029568,2.462455,chief,2
1.201858,7.8271284,smooth,1
-0.81803805,3.8872206,succeed,0
1.96145,2.7858543,married,7
1.5591522,3.1022391,wonderful,9
0.06899755,1.7281362,deny,6
-0.53745514,4.267537,reflect,9
2.773001,1.9595108,queen,2
4.792664,3.6734872,pontellier,4
1.0667356,7.6100373,thin,1
-0.4682598,5.318657,tremble,0
3.1487517,5.4191275,lad,5
0.59388804,5.2687855,eager,9
-0.16879982,4.2325644,blind,0
-0.54879177,2.1545985,win,6
1.1874675,6.3332725,bend,1
-0.03748094,2.8855007,thoroughly,6
-1.0398338,3.0542893,folly,6
0.62769043,3.205087,hint,7
1.9797714,4.924717,odd,5
1.660349,3.631754,absence,7
0.38024405,3.279282,obey,0
0.8849677,2.0901113,instance,6
0.72770923,2.9751554,separate,9
1.9155155,5.523192,remind,8
-0.7645748,3.4093564,lest,0
2.1074321,7.2268524,dry,1
1.8783165,3.7159333,prefer,7
0.41196802,2.2903929,useful,6
0.62153924,1.4802767,ordinary,6
1.6385219,6.3269525,examine,1
3.0077965,2.558436,teacher,2
3.326336,2.6606612,crowd,3
-0.26721767,2.2720358,sin,6
-0.5893808,5.184072,frame,0
0.99679404,4.262049,silly,5
-0.37556076,7.19244,shine,3
0.60828364,6.719683,build,2
1.2328349,7.9794397,curl,1
2.886621,2.25796,labor,2
-0.123369955,1.8007367,quality,6
0.47061515,2.931699,sensible,6
1.129316,6.9566884,middle,3
3.7704215,4.5817,hareton,8
1.0372212,2.4097776,value,6
3.464106,2.2689955,new_york,2
-0.763304,4.177339,anger,0
-0.54859024,3.930791,courage,0
1.2703272,7.7702127,yellow,1
-0.04800896,3.5785913,appeal,0
3.0035017,2.8708615,introduce,7
-0.33111006,2.9776814,nay,6
0.72273695,5.614534,aside,1
1.8287351,7.2156544,pick,1
-0.8627813,2.8159928,endeavour,6
-0.47666785,3.5716481,guide,9
0.5008154,3.7543485,loss,7
4.5278206,3.8152177,collins,4
1.765861,7.8999004,gold,1
-0.7312775,2.942667,severe,6
2.6080036,0.9632482,jesus,2
2.0879745,6.358708,library,7
1.8911878,7.7314205,ring,1
0.9927248,3.997971,friendly,7
-0.37406847,3.6613557,unhappy,5
-0.12052999,3.4083166,blame,5
-0.2926294,3.3369956,truly,5
1.8703732,3.5494313,lydia,7
0.5696281,5.902357,firm,9
1.8488657,4.8638163,spoil,5
0.045913406,5.806941,murmur,1
1.490273,3.5770676,clever,5
0.86236477,2.3411038,highly,6
2.7316883,1.189375,possession,6
2.3971868,3.972519,manage,5
-0.45460176,3.0210307,pursue,7
-0.12196885,7.4617467,rock,3
2.2316751,5.068115,splendid,5
1.894627,6.2538724,arrange,7
-0.08151345,2.380718,belief,6
-0.56919634,6.84107,darkness,3
1.4174335,7.322663,fold,1
-0.86118,3.1467936,suspicion,0
2.75417,1.9145408,court,2
0.70777047,1.5150361,educate,6
1.0240496,2.6034083,compare,6
0.012611523,6.902746,ruin,3
4.377419,3.156071,mill,8
0.78038013,7.808734,delicate,9
0.45752177,2.7032175,advice,7
2.446727,6.0969944,mount,3
-0.07766011,4.516885,brain,9
-1.2726417,4.3016973,impulse,0
0.268778,4.5606523,lively,7
1.0618262,4.0729704,grateful,5
0.77496314,3.2524965,compliment,7
4.798263,3.713856,dalloway,4
0.042197827,4.1484847,fate,0
-0.69943875,2.7036037,ignorant,6
-0.40878278,2.1102684,honour,6
0.75523686,4.66955,interrupt,5
1.2321594,3.7936404,spare,7
2.4862561,2.58321,page,1
-1.2743145,3.9874024,endure,0
-0.5581714,5.03113,somewhat,9
0.27451465,4.5172963,absorb,9
2.262716,3.405965,request,7
-1.028689,2.0731618,vanity,6
-0.6157558,6.8980203,weather,7
1.8441432,6.859425,key,1
1.3140942,5.446849,nod,1
-0.5718943,5.9981656,flow,0
1.5155871,7.1790996,sofa,1
-0.29810882,2.8367195,patience,6
-0.10006793,7.366352,bank,3
2.584263,3.518671,inform,7
2.1333034,3.6994681,quit,7
0.37333775,2.9937482,match,5
1.5237725,2.153651,clergyman,2
4.4180255,3.9117393,deane,4
1.3282127,7.3601995,bare,1
3.3178146,4.602015,richard,5
0.47119996,1.6486523,talent,6
1.8505687,4.8563604,fool,5
1.0903234,7.3486724,curtain,1
0.95433974,3.9282036,jeff,5
2.3325148,5.060843,game,8
2.4722466,1.9685495,contain,2
0.8024641,2.2485998,aid,6
-0.034431614,7.42354,stream,3
2.2881167,3.6313386,hartfield,7
0.7121109,3.3107967,disagreeable,7
-0.33463538,2.0578482,generous,6
0.69267654,7.6436534,thick,1
2.70802,0.9705342,israel,2
2.9899616,4.127219,sell,8
0.60055166,2.4207368,absolutely,7
0.0690568,1.340434,rank,6
-0.58838445,3.4518487,conscience,0
0.60639673,2.6460164,consideration,6
-0.50054955,1.8015543,sufficient,6
2.4743233,6.8841705,fruit,9
-0.8301967,2.0960438,false,6
0.27753448,3.345187,please,7
1.0111204,3.795651,venture,7
1.1882541,2.8294294,provide,6
1.8672003,4.721648,dull,5
-0.43619385,5.8485737,wake,0
-0.06536364,1.2588499,genius,6
-0.76766187,3.9297428,gratitude,0
4.4325104,3.0846725,temple,3
3.4420378,2.1260417,member,2
-0.5307216,2.670527,amiable,6
-0.63709855,5.8061137,image,0
0.3013927,2.7108147,beginning,7
2.1918716,4.636194,train,9
2.2228076,1.5653014,crown,9
-1.1845455,2.6367087,mental,6
1.5522196,6.7899446,stair,3
2.6144764,3.2030046,debt,7
-0.53312236,2.7215161,disposition,6
0.16998087,4.0906725,disturb,0
0.5569117,3.666642,earnest,9
0.8156887,2.5480354,success,6
-0.0215665,2.8017175,owe,6
1.7121507,7.935766,silver,1
-0.8801381,2.2501047,assume,6
0.2604825,3.3117325,behave,5
-0.9621596,4.877352,melancholy,0
2.2935624,6.278518,wedding,7
1.8414475,6.6619644,chamber,3
0.10309844,3.0163586,frequently,7
0.0786993,5.663549,blush,5
-1.0451326,2.791133,continually,0
1.1888441,0.77480555,male,2
0.53071886,2.139116,connection,6
-0.05785424,5.814539,sob,0
0.3932425,7.544865,shade,1
0.08962384,1.0984883,individual,6
0.24016215,7.732398,grass,3
-1.1379014,4.2757,excitement,0
1.1905574,7.0096107,candle,1
-0.06570594,3.4513571,confess,5
0.3263234,4.505643,actually,7
2.9313037,4.429382,sunday,8
-1.2711788,4.4174323,inward,0
-0.8607489,4.8450785,recall,0
0.02661045,3.2356577,affect,6
1.2569036,2.504484,respectable,6
-0.44414735,4.166024,alarm,7
2.389887,2.5212395,writing,2
-0.42385033,5.4022493,solemn,0
-1.1214242,2.6936433,innocent,6
0.17910926,7.0863686,sweep,3
1.0819657,4.6939664,aloud,5
-1.1391162,2.5071194,weakness,6
4.8133893,3.6519625,shaw,4
0.3559338,2.385802,observation,6
-0.4010943,1.2662574,acquire,6
1.2634852,7.601188,paint,1
-1.2744706,3.2806501,tenderness,0
1.0090215,5.6745625,sharp,8
1.3380381,4.4146037,kindly,5
1.9940779,4.6085773,somebody,5
2.9766016,2.8913352,thirty,2
1.0890371,6.8043714,yard,3
-0.029334351,2.0836682,necessity,6
4.2860594,3.8100817,frank_churchill,7
-0.4332023,6.863557,glow,3
3.0147297,4.0888815,quarter,7
-0.7590636,4.737938,relief,0
-0.58537513,2.1806703,guard,9
2.2158775,3.3392136,charge,7
0.8508215,7.7159123,forehead,1
1.4652052,3.6960409,extremely,5
1.1308827,1.1605389,progress,2
3.4549453,2.0886276,convention,2
-0.79482156,4.933286,conceal,0
-1.2841089,4.436033,despair,0
1.9155421,7.807789,coat,1
0.25781414,1.5086814,clearly,6
1.8851899,0.983199,writer,2
-1.3742759,4.221002,grief,0
0.26278132,7.1132936,park,3
1.7693992,2.714933,practice,6
0.22409455,7.4358244,roof,3
0.91750735,3.2206638,inquiry,7
-1.2455349,4.259118,shame,0
-0.80268246,3.0971794,behaviour,6
2.8594766,1.6708976,depart,8
1.53594,6.0003514,search,9
1.3122909,0.8192237,custom,2
1.2211725,1.8421719,profession,6
1.2212563,3.300199,amusement,6
1.1337417,3.1495757,engagement,7
2.6488776,6.860754,feed,8
1.0181252,6.568182,descend,3
4.8877006,3.5710466,reed,4
4.3834505,3.0372043,anthony,2
-0.5467453,3.728277,cruel,0
-0.06231265,6.8820868,height,3
-0.74041736,4.56163,mood,0
1.6448553,3.370785,willing,7
-0.46162617,2.0689785,active,6
4.181828,3.8722882,featherstone,4
0.98697037,2.471989,importance,6
4.430214,3.9319124,stelling,4
1.1922994,3.2472382,advise,7
-0.4091731,7.151718,moon,3
1.536667,1.1689194,favor,2
-0.17168985,7.5015674,ship,3
-0.18073893,2.895544,expectation,7
0.12563226,5.5100255,instant,0
1.9661313,6.3184056,sketch,1
-1.1851227,2.7706227,unknown,3
2.5855608,4.355248,couple,7
2.555068,1.0451363,priest,2
0.09163108,7.354526,space,3
1.7209611,0.83483475,century,2
-0.27131176,4.422882,gradually,9
1.668796,0.9024832,sacred,2
1.1049415,6.3111153,building,2
1.2909192,4.4474096,frank,5
2.4133863,7.0839386,wash,8
0.118548095,1.6203443,exist,6
1.0433756,4.7731915,caleb,5
0.49891075,1.942498,task,9
1.7223923,7.2553306,carefully,1
2.6247282,3.0688863,bill,2
0.54433596,1.4948683,establish,6
0.48801005,4.569595,wicked,5
-0.9471287,3.2045567,constant,0
0.8895432,3.0130446,permit,6
2.8764722,7.08764,food,8
0.73229253,5.559177,piano,1
0.94949293,7.9136605,gray,1
-1.1077161,4.0562773,distress,0
1.2290168,7.9125347,nose,1
-0.03651716,7.1790032,trace,3
0.2551028,2.0904067,wholly,6
2.5511515,1.7250212,widow,2
-0.52875894,1.8482499,create,6
0.23703693,2.3672261,improve,6
3.4789782,4.4696813,evelyn,5
-0.37048846,3.684174,curiosity,7
2.2393632,3.3015532,information,7
2.1337035,7.077339,clean,1
-1.2146704,3.3350136,trial,0
-0.6455029,2.8314323,conviction,0
2.0733998,1.8479369,reader,2
2.6111112,1.6639705,deliver,2
2.5938375,3.178267,supply,6
2.9027684,7.140011,wine,8
1.9425914,3.2680874,report,7
1.9146363,6.05731,adèle,7
-0.45081997,6.2435927,glory,3
2.0954773,3.5599315,lately,7
-0.088838354,5.4259315,weep,0
0.61607283,4.200547,pretend,5
-0.083463356,5.7415047,loud,8
-0.027118739,3.8341181,miserable,5
-0.09419578,4.1347575,fight,8
0.4757743,1.9929676,conclusion,6
2.4057329,3.5715811,furniture,7
-0.3682533,1.5092229,constitution,6
1.6645173,3.1060183,arrangement,7
-0.43751857,2.0962894,choice,6
1.4231592,3.4720178,humble,6
2.6172645,3.7958815,invitation,7
2.7158895,3.2995844,pound,7
1.4114853,4.3126254,harm,5
0.8249702,3.2213025,pronounce,9
0.17723756,3.345165,satisfy,5
-1.0123557,2.9277828,attachment,6
2.4195051,5.0114408,count,8
-0.50792456,7.0310802,sunshine,3
0.9880025,2.5509114,afford,7
3.7314,3.8138192,raffle,0
3.3265219,2.2092938,discussion,2
-1.0307902,3.7798746,disappointment,0
-0.5041719,4.7416472,sentence,0
0.056325402,2.445984,attach,6
3.8580778,2.9632978,henry,7
-0.056562606,4.8844547,slow,9
2.818734,2.975869,native,2
-0.8681731,2.8337255,selfish,0
-0.2495767,4.8058596,weary,0
-0.04968259,2.521664,acknowledge,6
3.2392223,3.553055,season,3
0.75386655,2.584933,honest,6
0.29309356,1.7138141,enable,6
1.0170181,6.1614704,gently,1
4.152811,4.1207886,earnshaw,4
-0.97794217,2.852513,foolish,5
0.8708792,2.1719127,obtain,6
3.3131652,5.792028,madame,8
-0.7201824,5.5616183,faint,0
2.7738867,1.0120417,david,2
0.35649562,7.6361537,branch,3
-1.0777296,4.50098,completely,0
1.945493,3.8385656,neighbor,9
0.6740749,1.4350226,blessing,2
2.4639428,5.7925105,fetch,8
0.2668852,3.8763835,apparently,9
0.76278436,5.615082,withdraw,1
2.7445471,4.598368,christmas,8
1.9901081,0.80795187,paul,2
-1.2870167,3.721157,suffering,0
1.1287066,2.0586224,grant,6
2.992019,2.1005805,american,2
-0.17415726,2.4479797,submit,6
-0.7798128,2.3280776,enjoyment,6
3.1856644,3.7406073,hotel,3
1.5183864,0.92170346,generation,2
1.1152481,0.8731786,system,6
0.90360415,7.3755827,row,1
-1.0914419,3.4362662,shrink,0
2.8920689,4.102801,dine,7
2.6064527,1.2674843,solomon,2
0.19730215,2.5626535,fulfil,6
-0.96347773,4.165082,shock,0
-0.5615561,6.5545373,lonely,3
1.9503734,4.703839,mamma,5
-0.4752596,5.914952,breast,0
-0.36259556,6.263383,heat,3
1.6278619,1.486071,worship,2
1.6502663,2.6626062,employment,7
2.1937273,2.6054716,wealth,6
-0.25354558,6.048688,familiar,3
1.411519,1.5697019,discuss,2
-0.24793775,3.8526478,alive,0
1.3551573,2.4954126,remarkable,2
2.5383573,3.9916978,lowick,7
0.53008413,7.682612,brow,1
0.5978311,2.4618275,apply,6
-0.98015213,3.476099,disgust,0
2.4864175,4.014134,announce,7
1.6491265,2.293291,material,6
1.2775748,7.2175145,rough,1
1.1079178,4.1871657,interval,3
1.2139986,4.4208736,twice,5
3.093991,2.0825927,reform,2
0.124284536,6.9936175,surround,3
-0.44933012,7.105546,star,3
1.310561,2.4422197,perform,2
1.748846,2.1555815,relate,7
-0.84884745,2.882545,destroy,0
0.30259183,3.3408487,hinder,5
-0.28095084,6.791441,dim,3
-0.55144644,1.4796405,inspire,6
-0.554104,1.6192242,humanity,6
2.336922,2.5023587,reading,7
4.913199,3.6442351,cadwallader,4
1.0394125,7.0265374,gallery,3
0.71501815,7.3588495,edge,3
0.046902657,2.2753456,goodness,5
1.7297381,0.84188837,teaching,2
2.9128218,7.1892076,cake,8
4.951913,3.6567924,moss,4
2.2888205,3.2450807,rate,5
2.6548584,0.7646955,hath,2
2.941713,4.1941657,village,3
4.237981,3.4514933,bessie,7
2.7633595,4.015229,visitor,7
-0.76545835,1.762064,triumph,0
0.76980156,7.597844,grey,1
0.96511614,4.3860736,seriously,5
1.9968057,5.055657,queer,5
1.7330625,5.0702324,joke,5
-0.7153582,2.033169,capable,6
-0.10026668,7.1852474,distant,3
0.42239538,5.5780315,instantly,0
2.1334162,3.6012056,living,6
-0.295521,1.8326253,source,6
2.0922852,3.3346043,acquaint,7
0.44629773,2.8802686,distinguish,9
0.56107277,3.0823817,recommend,6
0.17618811,1.2140542,physical,6
4.308329,3.0306492,smith,4
0.8096443,3.6949437,humour,7
2.2119267,2.0934951,tale,9
-0.8217891,4.229533,waste,0
0.35482708,5.9896617,softly,1
1.4630107,2.9285426,stage,9
1.5715472,0.8162359,ancient,2
1.9225839,7.9302793,glove,1
0.6775519,6.2745204,creep,3
-0.23562922,1.3051666,prejudice,6
2.799106,2.4907176,issue,9
2.5680487,3.267114,expense,7
1.8154899,1.61088,special,2
-0.44675964,6.07446,pour,0
2.4170818,5.679055,hasten,7
1.8466994,7.894165,boot,1
1.9685831,0.8232808,record,2
0.490679,1.8724959,independent,6
1.0758636,2.2574723,employ,6
1.081706,6.279502,knock,8
0.887123,1.734331,connect,6
0.47341964,6.296254,steal,3
1.0818586,6.1262565,group,3
0.17208804,2.2761085,proof,6
1.8786532,7.8914337,cap,1
0.11035937,2.276012,merit,6
2.7489681,1.4474853,bury,3
1.1413645,3.7158,approve,7
-0.5702482,3.1682599,yield,0
-1.0665203,3.760562,overcome,0
0.3923605,2.4060004,design,6
-0.11242124,6.9381766,brilliant,9
-0.60130787,2.614324,comprehend,6
-1.2343786,3.6637967,temptation,0
2.4145339,4.0325265,plenty,8
-0.1763582,1.7627578,benefit,6
3.4029481,5.4012065,wi,8
2.8909543,4.72981,sally,5
-0.6660275,1.5310018,vice,6
0.2642431,3.1677167,favour,7
-1.1856104,4.014527,sensation,0
-1.1190981,3.885881,reproach,0
0.9737981,2.4625351,wit,9
3.6084166,4.117801,susan,5
-1.2874038,2.324546,flesh,0
2.31708,3.6229577,highbury,7
2.2904215,6.7078943,precious,9
-0.33824548,1.5267991,faculty,6
2.3828592,3.6363149,decline,7
-0.6701715,6.183511,vanish,3
2.9092393,7.041263,supper,8
0.019139739,1.0729643,ideal,6
1.6926839,4.975099,ellen,5
2.6835282,5.240176,devil,5
-0.55731,3.6249266,excite,0
0.60871774,0.89150393,spiritual,6
3.3443468,5.437786,folk,8
-0.2589326,1.6139565,feminine,6
1.2002503,5.13289,gay,9
1.3812256,4.4576936,complain,5
0.7622774,6.023396,thrust,1
3.337723,5.800756,mad,5
2.575247,4.3940263,lecture,2
-1.1517816,2.0413918,sensibility,6
-0.38324586,3.7209573,witness,0
-0.13210505,7.561967,valley,3
1.3696835,6.148374,retire,8
2.0018106,3.126099,household,2
4.9419274,3.660484,thornbury,4
1.0355622,3.374246,conclude,7
0.59444076,5.5197906,finally,7
0.042837404,1.3476522,proportion,6
2.4695494,5.2933884,card,8
-0.24856997,3.2055738,offend,5
4.040554,3.861421,cathy,5
-1.1168771,4.1624775,recollection,0
-0.45041382,4.154328,affectionate,5
2.7477534,4.7875667,post,3
-1.2647552,4.703829,depth,3
-0.5582376,2.6517437,possibility,0
1.8496869,6.3329782,dining,8
2.5251112,2.5732868,article,2
-0.47515774,3.3437777,evident,6
1.8690971,8.003117,silk,1
0.24887387,3.4111905,explanation,7
2.5759099,3.2940965,sum,7
-0.2425717,4.734091,unable,0
0.7007893,5.9311457,grasp,0
2.2325468,2.5459914,hospital,2
0.5601973,7.6562366,aspect,9
-0.5449696,3.451896,illness,7
1.4363676,3.4558513,entertain,7
-0.25753865,5.6620784,linger,3
-0.10284536,5.284087,solitary,3
0.35078478,6.1741667,bell,3
1.9148712,2.5187345,devote,2
-0.073251076,3.1518273,mistaken,5
0.24854442,2.2573528,credit,6
2.5848598,1.2066263,enemy,0
1.4617704,0.96480143,birth,6
2.5541723,5.345479,bid,7
3.4176896,2.1135612,vote,2
2.4704971,2.4052277,volume,2
-1.0786529,4.388274,keen,0
3.1897776,1.947405,political,2
0.4240121,3.0674405,reserve,7
1.330153,2.0479228,entire,9
0.681681,1.1134527,alike,6
-0.99743605,4.833635,threaten,0
1.5056387,4.383909,stupid,5
0.30656382,6.111399,noise,3
2.7192068,3.8399653,arrival,7
-0.5231781,4.8016124,wound,0
-0.6736564,2.2524283,poverty,6
-0.25303212,1.2425927,distinction,6
1.6706357,3.612555,greatly,7
0.01736586,1.1377773,assert,6
2.7761533,4.3135123,cottage,3
0.42537132,4.077621,unusual,9
0.6315614,7.0658517,wet,3
1.2708079,3.4626777,divide,9
1.6357105,3.6632435,niece,7
1.3427746,7.2372303,smoke,3
-0.42629498,6.08602,breathe,3
-0.33818072,4.7241607,forever,0
-0.33619273,2.1348965,weight,6
-0.3239244,2.141942,reasonable,6
2.716963,7.203949,cup,1
1.6017822,0.93748075,holy,2
-0.7431612,3.8661032,resist,0
-0.06730299,4.5155225,thinking,0
1.8301748,3.2645926,intimate,7
2.9281304,7.0850477,meal,7
4.3279066,3.8467455,laurence,4
1.3742181,1.249293,mystery,9
1.7097963,3.3134353,careful,6
0.6346222,7.623587,golden,3
3.4016178,2.3809357,audience,2
1.210677,2.59885,scheme,7
1.7757934,1.0105877,greek,2
-0.65690976,6.0807476,awake,3
0.6019803,5.5976944,hastily,0
-0.94007266,2.3363135,idle,9
-0.75209206,4.772811,relieve,0
1.4051962,7.039857,pillow,1
0.66391224,2.7458072,objection,7
1.5799803,2.781417,occupation,7
1.5508577,6.9578614,fasten,1
1.4046711,1.7708775,faithful,2
0.97253954,2.9171991,protest,9
0.80803853,3.39911,mercy,5
4.7654896,3.6496007,gardiner,4
2.5639129,3.9970498,possibly,7
-0.95407957,2.1602204,pleasing,6
1.1992917,3.5696146,suggestion,9
-0.22975737,3.9839392,nervous,0
2.511844,2.3650963,professor,2
-0.33020243,3.137276,dangerous,6
0.44792956,2.6838942,dispose,7
-0.17090467,4.326724,attitude,9
-0.7665563,2.0677505,delicacy,6
-0.66209465,1.9689286,mutual,6
-0.35784727,3.6136813,partly,6
2.6662822,4.361507,preparation,7
0.9203214,2.5035381,decision,6
-1.1061007,2.1943831,whilst,9
